name,stage,lat,lon
"Lead: (ATL-044) 175 Peachtree St SW, Atlanta, GA 30303, USA",Lead,33.7498656,-84.393747
"Lead: (AUS-006) 510 W Oltorf St, Austin, TX 78704, USA",Lead,30.2418858,-97.7584416
"Lead: (AUS-033) 6121 N Interstate Hwy 35, Austin, TX 78752, USA",Lead,30.3004928,-97.7158995
"Lead: (BAL-011) 1100 Wicomico St, Baltimore, MD 21230, USA",Lead,39.279724,-76.6296286
"Lead: (BAL-036) 2910 Evergreen Ave, Baltimore, MD 21214, USA",Lead,39.3539019,-76.5608716
"Lead: (CGY-005) 330 11 Ave SW, Calgary, AB T2R 0C5, Canada",Lead,51.0427625,-114.0701005
"Lead: (CHI-012) 4229 N Pulaski Rd, Chicago, IL 60641, USA",Lead,41.9582039,-87.7274346
"Lead: (CHI-038) 8001 S King Dr, Chicago, IL 60619, USA",Lead,41.7490143,-87.614387
"Lead: (DAL-019) 7544 E Grand Ave, Dallas, TX 75214, USA",Lead,32.8108747,-96.7290892
"Lead: (DAL-047) 14902 Preston Road, Dallas, TX 75254, USA",Lead,32.9515487,-96.8025397
"Lead: (DAL-065) 1326 Botham Jean Boulevard, Dallas, TX 75215, USA",Lead,32.768059,-96.7957144
"Lead: (DEN-026) 1268 Cherokee St, Denver, CO 80204, USA",Lead,39.7365897,-104.9913072
"Lead: (DET-019) 1551 W Lafayette Blvd, Detroit, MI 48216, USA",Lead,42.3248037,-83.0631848
"Lead: (EDM-014) 9635 41 Ave NW, Edmonton, AB T6E 5X7, Canada",Lead,53.4759362,-113.4783019
"Lead: (HOU-025) 5264 W 34th St, Houston, TX 77092, USA",Lead,29.8204154,-95.4663134
"Lead: (HOU-055) 511 W Little York Rd, Houston, TX 77091, USA",Lead,29.8693668,-95.40868
Lead: (Kimco) KIMCO - Anaheim Plaza,Lead,,
Engaged: Gather&Gather - Oxford Brookes University,Engaged,51.7542224,-1.2287115
"Engaged: Oya Kitchens - Ready Kitchen, Canary Wharf - 320",Engaged,51.5018174,0.0242011
"Engaged: Oya Kitchens - Craft Beer Co Hammersmith, 319",Engaged,51.5139184,-0.3030284
Engaged: Buzz Bingo - Birmingham Great PK Buzz Bingo,Engaged,52.3984148,-2.006312
"Enrolled: (DXB-024) Moonshot Foodservices LLC - 4th Street Behind Gold & Diamond Park -Al Quoz Industrial Area 3, Dubai",Enrolled,25.1257381,55.2089288
"Matched: (TOR-003) 412 Church St., Toronto",Matched,43.66083,-79.37922
Matched: Social Hotel Barsha Heights - Dubai,Matched,25.0973739,55.1737727
"Activated: (MIA-028) 625 Se 1St Ave, Miami",Activated,25.7662879,-80.1918263
Activated: (MAN-046) Gravity - Gravity Warrington,Activated,53.3881558,-2.5915423
Churned: (LDN-145) Willesden,Churned,51.5289748,-0.2423083
Lead: Accor - H7332 - LIVERPOOL CITY CENTRE,Lead,53.4048483,-2.9792337
Lead: Accor - HB8Q3 - IBIS STYLES BOURNEMOUTH,Lead,50.7209551,-1.8633372
Lead: Accor - H7066 - MADRID VALLECAS,Lead,40.3723524,-3.6407098
Lead: Workspace - Workspace Dalston,Lead,,
"Lead: (ATL-046) 3300 Kingsboro Rd NE, Atlanta, GA, USA",Lead,33.8488281,-84.3604417
"Lead: (AUS-008) 2623 Jones Rd, Austin, TX 78745, USA",Lead,30.2250146,-97.8033607
"Lead: (AUS-036) 9515 N Lamar Blvd, Austin, TX 78753, USA",Lead,30.3636654,-97.6952584
"Lead: (BAL-016) 1100 W 41st St, Baltimore, MD 21211, USA",Lead,39.3380839,-76.6364273
"Lead: (BAL-040) 1620 St Agnes Ln, Baltimore, MD 21207, USA",Lead,39.3033408,-76.7118711
"Lead: (CGY-007) 1102 13 St SW, Calgary, AB T3C 3S8, Canada",Lead,51.04304,-114.09358
"Lead: (CHI-014) 2750 N Karlov Ave, Chicago, IL 60639, USA",Lead,41.9311207,-87.7295134
"Lead: (CHI-043) 2106 S Kedzie Ave, Chicago, IL 60623, USA",Lead,41.8532636,-87.7056767
"Lead: (DAL-022) 3304 Coit Rd, Plano, TX 75023, USA",Lead,33.0423687,-96.7693183
"Lead: (DAL-049) 9220 Skillman Street, Dallas, TX 75243, USA",Lead,32.9022012,-96.7143127
"Lead: (DAL-067) 6102 Skillman St, Dallas, TX 75231, U.S.",Lead,32.8627398,-96.7485343
"Lead: (DET-003) 461 Gratiot Ave, Detroit, MI 48226, USA",Lead,42.336945,-83.04426
"Lead: (DET-021) 401 West Grand River Avenue, Detroit, MI 48226, USA",Lead,42.3336619,-83.0525488
"Lead: (HOU-006) 401 W Dallas St, Houston, TX 77002, USA",Lead,29.7583817,-95.3735082
"Lead: (HOU-028) 10025 S Main St, Houston, TX 77025, USA",Lead,29.675804,-95.4262548
"Lead: (HOU-805) 8245 North Freeway, Houston, TX 77037, USA",Lead,29.8785215,-95.4133864
Lead: (Kimco) KIMCO - Arbor Lakes Retail Center,Lead,45.095788,-93.441673
Engaged: Gather&Gather - Gloucestershire University - Oxstalls Campus,Engaged,51.8719189,-2.2236714
"Engaged: Oya Kitchens - Cargo, Manchester",Engaged,53.4847678,-2.2412441
"Engaged: Oya Kitchens - Battersea Kitchen 3, 300",Engaged,51.4746573,-0.1457195
Engaged: Buzz Bingo - Bromborough Buzz Bingo,Engaged,53.3409582,-2.9758076
Enrolled: (MIA-010) REEF - 4480 NW 2nd Ave,Enrolled,25.8166759,-80.1999446
Matched: (DXB-056) Kitchen 2 Avenue Mall Business Bay,Matched,25.1910054,55.2657476
Activated: (DXB-044) Alsufouh 1 Ripe market police academ,Activated,25.1242748,55.197451
Activated: (MIA-049) 2919 Biscayne Blvd Miami,Activated,25.8046631,-80.188929
Activated: (DXB-039) JUMEIRAH VILLAGE CIRCLE,Activated,25.0601975,55.2093505
Churned: (LDN-276) Boxpark - BoxPark Croydon,Churned,51.375002,-0.093645
Lead: Accor - H8117 - BIRMINGHAM CITY CENTRE,Lead,52.4768169,-1.8917518
Lead: Accor - H1573 - BERLIN  CITY NORD,Lead,52.5747347,13.3581573
Lead: Accor - H8052 - MADRID PRADO,Lead,40.414827,-3.6989926
Lead: Workspace - Workspace Vauxhall,Lead,51.4856716,-0.1181493
"Lead: (ATL-051) 1575 Old Alabama Road, Roswell, GA 30076, USA",Lead,34.0214336,-84.315292
"Lead: (AUS-012) 2723 South Interstate 35 Frontage Road, Austin, TX 78741, USA",Lead,30.2282465,-97.7435163
"Lead: (AUS-038) 5618 Manor Rd, Austin, TX, USA",Lead,30.3045043,-97.6817415
"Lead: (BAL-018) 6630 Tramore Road, Baltimore, MD 21214, USA",Lead,39.3670885,-76.5654835
"Lead: (BOS-002) 21 A St, Boston, MA 02127, USA",Lead,42.3425996,-71.0547603
"Lead: (CGY-012) 1616 14 Ave NW, Calgary, AB T2N 1M5, Canada",Lead,51.0658515,-114.0999504
"Lead: (CHI-015) 1434 W Fillmore St, Chicago, IL 60607, USA",Lead,41.8687695,-87.6629441
"Lead: (CHI-046) 560 W Lexington St, Chicago, IL 60607, USA",Lead,41.87304,-87.641889
"Lead: (DAL-026) 3400 E Hebron Pkwy, Plano, TX 75093, USA",Lead,33.0255058,-96.8425957
"Lead: (DAL-050) 811 Dragon St, Dallas, TX 75207, USA",Lead,32.784776,-96.8151031
"Lead: (DAL-803) 1813 S Akard St, Dallas, TX 75201, USA",Lead,32.7672163,-96.7898507
"Lead: (DET-006) 5555 Conner St, Detroit, MI 48213, USA",Lead,42.3903168,-82.9819922
"Lead: (DET-024) 11285 Hall Road, Utica, MI 48317, USA",Lead,42.6265155,-83.0182116
"Lead: (HOU-011) 3055 Sage Rd, Houston, TX 77056, USA",Lead,29.73514,-95.466155
"Lead: (HOU-034) 1727 Westheimer Rd, Houston, TX 77098, USA",Lead,29.7425149,-95.4032404
"Lead: (JAX-003) 5011 Gate Pkwy, Jacksonville, FL 32256, USA",Lead,30.2460284,-81.5331472
Lead: (Kimco) KIMCO - Argyle Village,Lead,30.1939641,-81.7427954
Engaged: Accor - H9475 - LONDON EALING,Engaged,51.5128793,-0.2963451
"Engaged: Oya Kitchens - Next Door Records, Shepherds Bush - 141",Engaged,51.5063731,-0.2315609
"Engaged: Oya Kitchens - Chef Space, Clapham Park Road, 461",Engaged,51.4600681,-0.1352092
Engaged: Buzz Bingo - Liverpool Croxteth Buzz Bingo,Engaged,53.4560905,-2.9146379
Enrolled: (TOR-900) 900 Don Mills Rd,Enrolled,43.7267876,-79.3425056
"Matched: (DXB-053) Kitchen 1,Cluster Q JLT",Matched,25.0755183,55.1453413
Activated: (BIR-002) Birmingham (Miller Street),Activated,52.4927722,-1.8951824
"Activated: (MIA-107) The Sagamore, 1671 Collins Ave, Miami Beach",Activated,25.7916477,-80.1291191
"Activated: (DXB-038) SAFEER TOWER TWO, BUSINESS BAY",Activated,25.1771361,55.2710581
Churned: (MAD-003) Organic&Go,Churned,40.4268,-3.673594
Lead: Accor - H8614 - BIRMINGHAM CITY HAGLEY ROAD,Lead,52.4724412,-1.9513049
Lead: Accor - H2631 - BERLIN OST MARZAHN,Lead,52.5261924,13.530931
Lead: Accor - H8718 - MADRID CALLE 30,Lead,40.3961948,-3.6705545
Lead: Workspace - Workspace Whitechapel,Lead,51.5173536,-0.0672739
"Lead: (ATL-055) 431 Edgewood Ave SE, Atlanta, GA, USA",Lead,33.753993,-84.3734
"Lead: (AUS-013) 1805 Airport Blvd, Austin, TX 78702, USA",Lead,30.281533,-97.702829
"Lead: (AUS-039) 10501 N Interstate Hwy 35, Austin, TX 78753, USA",Lead,30.3689519,-97.6804024
"Lead: (BAL-021) 3450 Wilkens Avenue, Baltimore, MD, USA",Lead,39.2729645,-76.6758751
"Lead: (BOS-004) 40 Arnold St, Braintree, MA 02184, USA",Lead,42.22325,-70.991643
"Lead: (CGY-013) 219 9 Ave SE, Calgary, AB T2G 0R3, Canada",Lead,51.0443135,-114.0594074
"Lead: (CHI-018) 525 S Wells St, Chicago, IL 60607, USA",Lead,41.8752497,-87.6334942
"Lead: (CHI-053) 776 Illinois Rte 59, Naperville, IL 60540, USA",Lead,41.7579132,-88.2019674
"Lead: (DAL-027) 900 W Parker Rd, Plano, TX 75075, USA",Lead,33.0392653,-96.7141978
"Lead: (DAL-051) 1000 S Akard St, Dallas, TX 75215, USA",Lead,32.773032,-96.795073
"Lead: (DEN-001) 2127 Curtis Street, Denver, CO 80205, USA",Lead,39.7525271,-104.9884247
"Lead: (DET-007) 2915 E Grand Blvd, Detroit, MI 48202, USA",Lead,42.37239,-83.066481
"Lead: (DET-025) 1485 West 14 Mile Road, Madison Heights, MI 48071, USA",Lead,42.532369,-83.1252756
"Lead: (HOU-012) 2575 S Dairy Ashford Rd, Houston, TX 77077, USA",Lead,29.7375653,-95.6052653
"Lead: (HOU-035) 2001 Preston St, Houston, TX 77002, USA",Lead,29.756434,-95.352277
"Lead: (JAX-010) 5800 Beach Blvd, Jacksonville, FL 32207, USA",Lead,30.2920438,-81.6053851
Lead: (Kimco) KIMCO - Atascocita Commons,Lead,30.0005335,-95.1709863
Engaged: Gather&Gather - Buckingham University - Lata Lata,Engaged,51.6281058,-0.7508145
"Engaged: 15908 RR 620 N, Austin, TX 78717",Engaged,30.4887199,-97.7302379
"Engaged: Oya Kitchens - Horatia Holloway Road, 19",Engaged,51.5500143,-0.1084715
"Engaged: Oya Kitchens - Clapham, 436",Engaged,,
Enrolled: (MIA-900) 3452 N Miami Ave,Enrolled,25.8090631,-80.1954217
Matched: (DXB-051) Kitchen 1B - Safeer Business Bay,Matched,25.180354,55.2761306
Activated: (LDN-263) Deptford,Activated,51.4843868,-0.0426868
"Activated: (TOR-018) 1941 Yonge St., Toronto",Activated,43.69911,-79.39622
"Activated: (DXB-047) Shop4, Z2 tower, Arjan, Dubai",Activated,25.0656531,55.2354962
Lead: Accor - H2039 - EDINBURGH CENTRE ROYAL MILE - HUNTER SQUARE,Lead,55.9495504,-3.188228
Lead: Accor - H9687 - LEEDS CITY CENTRE ARENA,Lead,53.8014892,-1.5433174
Lead: Accor - H5513 - BERLIN ALEXANDERPLATZ,Lead,52.5251363,13.4211079
Lead: Gravity - Gravity Cardiff,Lead,,
Lead: Workspace - Workspace Hackney Wick,Lead,51.5238339,-0.0829043
"Lead: (ATL-062) 1800 Phoenix Blvd, College Park, GA, USA",Lead,33.613182,-84.4469085
"Lead: (AUS-016) 2901 S Capital of Texas Hwy, Austin, TX 78746, USA",Lead,30.2573622,-97.8072249
"Lead: (AUS-999) 10630 Joseph Clayton Dr, Austin, TX 78753, USA",Lead,30.3695858,-97.678228
"Lead: (BAL-024) 4109 E Joppa Rd, Nottingham, MD, USA",Lead,39.397184,-76.48446
"Lead: (BOS-800) 313 Washington St, Newton, MA 02458, USA",Lead,42.3572261,-71.1865249
"Lead: (CGY-017) 525 6 Avenue Southeast, Calgary, AB T2G 0H1, Canada",Lead,51.0467649,-114.0517659
"Lead: (CHI-024) 1325 W Fulton St, Chicago, IL 60607, USA",Lead,41.8865146,-87.65982
"Lead: (DAL-004) 1840 West Mockingbird Lane, Dallas, TX 75235, USA",Lead,32.8220445,-96.8538856
"Lead: (DAL-034) 3450 Willow Creek Drive, Irving, TX 75061, USA",Lead,32.831819,-96.9952892
"Lead: (DAL-054) 4015 Cedar Springs Rd, Dallas, TX 75219, USA",Lead,32.8113123,-96.8118266
"Lead: (DEN-014) 3899 Jackson St, Denver, CO 80205, USA",Lead,39.7706783,-104.9430188
"Lead: (DET-010) 466 W Columbia St, Detroit, MI 48201, USA",Lead,42.3368227,-83.0573668
"Lead: (DET-039) 8665 Rosa Parks Blvd, Detroit, MI 48206, USA",Lead,42.3717445,-83.0980355
"Lead: (HOU-015) 6194 Hwy 6 N, Houston, Texas 77084, USA",Lead,29.8710475,-95.644419
"Lead: (HOU-040) 745 E 11th 1/2 St, Houston, TX 77008, USA",Lead,29.792025,-95.38814
Lead: (Kimco) KIMCO - 2424 Hylan Boulevard,Lead,40.5720122,-74.1073023
Lead: (Kimco) KIMCO - Battlefield S.C.,Lead,39.1116971,-77.5339543
Lead: Lansbury Hotel,Lead,51.5090985,-0.0157302
Engaged: (MIA-014) REEF - 2030 NW 7th ave Miami,Engaged,25.7957691,-80.2073378
Engaged: Oya Kitchens - Fulham - 217,Engaged,,
"Engaged: Oya Kitchens - Peckham Market, 450",Engaged,51.4727367,-0.0686554
Engaged: Newman Arms,Engaged,51.5181263,-0.1352836
Enrolled: Miami ATA,Enrolled,25.7653365,-80.2235318
"Matched: (LDN-300) Oya Kitchens - Air Kitchen, Finsbury Park - 417",Matched,51.564148,-0.1188956
Activated: (LIV-005) Gravity - Gravity Liverpool,Activated,53.4050396,-2.9883644
Activated: (BAL-041) REEF - 1620 Saint Agnes Lane,Activated,39.3033408,-76.7118711
"Activated: (OTT-008) 327 King Edward Ave, Ottawa",Activated,45.43058,-75.68647
Lead: Accor - H2794 - STEVENAGE CENTRE,Lead,51.9013612,-0.2030194
Lead: Accor - HA697 - BRENTFORD,Lead,51.4908745,-0.3028941
Lead: Accor - H7091 - BERLIN MITTE,Lead,52.5302482,13.4011228
Lead: Gravity - Gravity Dublin,Lead,,
"Lead: (ATL-021) 2197 Roswell Rd, Marietta, GA 30062, USA",Lead,33.9706393,-84.4897694
"Lead: (ATL-066) 1991 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318, USA",Lead,33.7769699,-84.4503851
"Lead: (AUS-018) 500 E 51st St, Austin, TX 78751, USA",Lead,30.3140487,-97.7190544
"Lead: (BAL-002) 942 Washington Blvd, Baltimore, MD 21230, USA",Lead,39.283057,-76.6324534
"Lead: (BAL-026) 719 North Point Blvd, Baltimore, MD 21224, USA",Lead,39.2915947,-76.512003
"Lead: (BOS-803) 40 Harvard Ave, Hyde Park, MA, USA",Lead,42.2571248,-71.1226401
"Lead: (CHI-001) 324 W Institute Pl, Chicago, IL 60610, USA",Lead,41.8975598,-87.6374435
"Lead: (CHI-030) 3600 N Western Ave, Chicago, IL 60618, USA",Lead,41.9468649,-87.6885184
"Lead: (DAL-006) 501 North Houston Street, Dallas, TX 75202, USA",Lead,32.7815008,-96.8092272
"Lead: (DAL-036) 5432 Winton Street, Dallas, TX 75206, USA",Lead,32.835294,-96.775013
"Lead: (DAL-057) 4611 Columbia Ave, Dallas, TX 75226, USA",Lead,32.7933341,-96.7665861
"Lead: (DEN-016) 11500 W 20th Ave, Lakewood, CO 80215, USA",Lead,39.7471123,-105.1274527
"Lead: (DET-013) 1833 Cherry St, Detroit, MI 48216, USA",Lead,42.332013,-83.071814
"Lead: (DFW-001) 309 Texas St, Fort Worth, TX 76102, USA",Lead,32.748676,-97.331704
"Lead: (HOU-018) 1009 Missouri St, Houston, TX 77006, USA",Lead,29.7461166,-95.3914632
"Lead: (HOU-042) 2950 S Gessner Rd, Houston, TX 77063, USA",Lead,29.7341216,-95.5399918
Lead: (Kimco) KIMCO - 580 Market Place,Lead,37.6947386,-122.0504513
Lead: (Kimco) KIMCO - Bayhill Plaza,Lead,28.4528996,-81.4770857
"Lead: (SAT-999) 4415 Blanco Rd, San Antonio, TX 78212, USA",Lead,29.4878417,-98.5081499
"Lead: (SEA-002) 1226 Westlake Avenue North, Seattle, WA 98109, USA",Lead,47.6305431,-122.3403466
"Lead: (SEA-003) 3601 Fremont Ave N, Seattle, WA 98103, USA",Lead,47.6519852,-122.3501595
"Lead: (SEA-004) 314 Bell St, Seattle, WA 98121, USA",Lead,47.6153015,-122.3445506
"Lead: 770 S Federal Blvd, Denver, CO 80219",Lead,39.7024842,-105.0244269
"Lead: (DAL-063) 17330 Preston Rd Dallas, TX 75252",Lead,32.9875926,-96.8016933
"Lead: (DAL-031) 1915 N Central Expy, Plano, TX 75075",Lead,33.027852,-96.7115229
"Lead: (DAL-027) 900 W Parker, Plano, TX 75075",Lead,33.0392653,-96.7141978
"Lead: (DAL-001) 2210 Butler St, Dallas, TX 75235",Lead,32.8146879,-96.837753
"Lead: (DAL-019) 7544 E Grand, Dallas TX, US, 75214",Lead,32.8108747,-96.7290892
"Lead: (DAL-013) 1033 Young St, Dallas, TX 75202",Lead,32.777166,-96.8010768
"Lead: (DAL-054) 4015 Cedar Springs Rd Dallas, TX 75219",Lead,32.8113123,-96.8118266
"Lead: Al Raha Mall, Abu Dhabi, UAE",Lead,24.4389739,54.5742641
"Lead: Broasted Baldman, Shop No.1, Street 28, Arjan Al Barsha 3, Dubai",Lead,25.0975483,55.2001505
"Lead: Tasampa Dubai, Oud Metha, Dubai",Lead,25.2424375,55.3099375
"Lead: Mina Jebel Ali - Jebel Ali Freezone, Dubai",Lead,24.984977,55.0438252
"Lead: DIP, Abar Hotel Apartments, Dubai",Lead,25.0042212,55.1698132
Lead: Abu Shaghara - Sharjah - Happy Platter Kitchens,Lead,24.3367342,54.5308475
Lead: Greens N Grills restaurant - Shop 1 - Nadd Al Hamar - Dubai,Lead,25.1852974,55.3799819
Lead: 4 34 Street - Port Saeed - Dubai - Tulip Creek Hotel,Lead,25.2563431,55.3259529
Lead: 187 318th Rd - Al Quoz - Dubai - Al Barsha Kitchen,Lead,25.1156718,55.2213494
Lead: Armada 2 Hotel Apartments - Dubai Investment Park 1 - Green Community Village - Dubai,Lead,25.0112224,55.1618584
Lead: 79XR+V6X - Al Qusais Industrial Area - Al Qusais Industrial Area 3 - Dubai,Lead,25.2985984,55.3904145
Lead: Umniyati Street Burj Area - Dubai - Damac Maison Street Hotel - Business Bay,Lead,25.195023,55.2835529
Lead: First Avenue Mall & Hotel - Turin Boulevard Road - Motor City - Dubai,Lead,45.0703155,7.6868552
Lead: Greece K05 International City Dubai,Lead,25.1558916,55.4106266
Lead: Al Dana Centre - G03 - 04 Al Maktoum Rd - Deira - Dubai,Lead,25.2621055,55.3192301
"Lead: Shop No.1, Miraclz By Danube Street 28, Arjan Al Barsha South 3 - near miracle garden - Dubai Arjan",Lead,25.0574013,55.2392913
Lead: Palace Tower 1 Dubai Silicon Oasis - Dubai,Lead,25.115782,55.388798
"Lead: Villa number 183 , Al forsan, Khalifa city",Lead,24.4161075,54.5762199
Lead: Marasi Dr - Business Bay - Dubai - Damac Maison Cour Jardin Hotel,Lead,25.1877195,55.2672394
Lead: Cluster Q Jumeirah Lake Towers,Lead,25.0755183,55.1453413
Lead: Al Dana Centre - G03 - 04 Al Maktoum Rd - Deira - Dubai,Lead,25.2621055,55.3192301
Lead: Palace Tower 1 Dubai Silicon Oasis - Dubai,Lead,25.115782,55.388798
"Lead: Villa number 183 , Al forsan, Khalifa city",Lead,24.4161075,54.5762199
Lead: Emirates tower residence-1 - Dubai Silicon Oasis - Dubai,Lead,25.1353215,55.3881512
Lead: Al Hudaiba Rd - Jumeirah - Jumeirah 1 - Dubai opposite La Mer,Lead,25.231927,55.2678475
Lead: 5 10th St - Oud Metha - Dubai - Flamingo Ca,Lead,25.2438403,55.3139192
"Lead: Al Ferdous building 2, Shop # 2 Al Wasl Road - Al Wasl Rd - Dubai",Lead,25.2013365,55.2505877
Lead: Al Dana Centre - G03 - 04 Al Maktoum Rd - Deira - Dubai,Lead,25.2621055,55.3192301
Engaged: Gather&Gather - University College London,Engaged,51.5235509,-0.1326528
Engaged: Oya Kitchens - Bermondsey Hotel - 410,Engaged,51.4976709,-0.0813309
"Engaged: Oya Kitchens - Co-Kitchen Dalston, 54",Engaged,51.5457457,-0.0754297
Engaged: Buzz Bingo - Tooting Buzz Bingo,Engaged,51.426616,-0.1665024
"Enrolled: (TOR-039) 2480 Gerrard St E, Toronto",Enrolled,43.6874799,-79.2860743
"Matched: (TOR-016) 975 Danforth Avenue, Toronto",Matched,43.6802095,-79.3374464
Matched: Red Sea Barsha - Kitchen 3B,Matched,25.0673855,55.2193314
"Activated: (MIA-009) 1420 SW 1st Ave, Miami",Activated,25.7607056,-80.1953126
"Activated: (DEN-900) 400 W 48th Ave, Denver, CO 80216",Activated,39.7827996,-104.9920643
"Activated: (TOR-005) 325 Front Street, Toronto",Activated,43.6432942,-79.3901011
Lead: Accor - H6943 - MANCHESTER CENTRE  POLLARD STREET,Lead,53.479334,-2.2219833
Lead: Accor - H7232 - BELFAST CITY CENTRE,Lead,54.599183,-5.9351529
Lead: Accor - H6506 - MADRID VENTAS,Lead,40.4325526,-3.6563156
Lead: Workspace - Workspace Canada Water,Lead,51.4916321,-0.0384637
"Lead: (ATL-045) 421 20th St, Atlanta, GA 30363, USA",Lead,33.7941572,-84.396164
"Lead: (AUS-007) 2714 E Cesar Chavez St, Austin, TX 78702, USA",Lead,30.2533559,-97.7130676
"Lead: (AUS-034) 1615 W 35th St, Austin, TX 78703, USA",Lead,30.3072285,-97.7516526
"Lead: (BAL-012) 6817 Belair Rd, Baltimore, MD 21206, USA",Lead,39.3567787,-76.5280181
"Lead: (BAL-039) 911 West 36th Street, Baltimore, MD, USA",Lead,39.3308593,-76.6317758
"Lead: (CGY-006) 316 Macleod Trail SE - Lot #185, Macleod Trail Southeast, Calgary, AB, Canada",Lead,51.0495282,-114.0571392
"Lead: (CHI-013) 414 N Des Plaines St, Chicago, IL 60654, USA",Lead,41.8895236,-87.644568
"Lead: (CHI-042) 6350 North Pulaski Road, Chicago, Illinois, USA",Lead,41.9966202,-87.7292226
"Lead: (DAL-021) 4152 W Spring Creek Pkwy, Plano, TX 75093, USA",Lead,33.0560194,-96.7725191
"Lead: (DAL-048) 10910 N Central Expy, Dallas, TX 75231, USA",Lead,32.8978291,-96.7675921
"Lead: (DAL-066) 9888 Ferguson Rd, Dallas, TX 75228, USA",Lead,32.8224787,-96.6768452
"Lead: (DET-002) 1401 Vermont Street, Detroit, MI 48216, USA",Lead,42.3254431,-83.0706652
"Lead: (DET-020) 1151 Taylor St, Detroit, MI 48202, USA",Lead,42.3776567,-83.0907661
"Lead: (GBY-900) 407 W Pearl St, Granbury, TX 76048, USA",Lead,32.4418626,-97.7912765
"Lead: (HOU-026) 3911 N Braeswood Blvd, Houston, TX 77025, USA",Lead,29.691342,-95.439418
"Lead: (HOU-801) 9535 Richmond Ave, Houston, TX 77063, USA",Lead,29.7285375,-95.5345523
Lead: (Kimco) KIMCO - Ansonia Landing,Lead,41.3326601,-73.0811654
Engaged: Gather&Gather - Gloucestershire University - Pittville Campus,Engaged,51.9133423,-2.0637327
Engaged: Accor - H5622 - BRISTOL CENTRE,Engaged,51.4510601,-2.5867926
"Engaged: Oya Kitchens - Richmond, 291",Engaged,,
Engaged: Buzz Bingo - Kingsbury Road Buzz Bingo,Engaged,52.5173483,-1.8053345
Enrolled: (WAS-003) REEF - 2636 Wilson Blvd,Enrolled,38.889499,-77.090391
Matched: (DXB-056) Kitchen 1 Avenue Mall Business Bay,Matched,25.1910054,55.2657476
Matched: Sheraton Grand Hotel 3 Sheikh Zayed Rd - Trade Centre 1 Dubai,Matched,25.2295309,55.2866728
"Activated: (MIA-037) 626 S Miami Ave, Miami",Activated,25.7678249,-80.1935872
Activated: (LDN-292) Gravity - Gravity Wandsworth,Activated,51.4570737,-0.1940688
Churned: (LDN-033) REEF - Twickenham,Churned,51.4559262,-0.3386467
Lead: Accor - H8033 - LONDON WHITECHAPEL - BRICK LANE,Lead,51.5174569,-0.0647888
Lead: Accor - H0657 - BERLIN MESSE,Lead,52.5069919,13.280154
Lead: Accor - H7438 - MADRID VENTAS,Lead,40.4202043,-3.6878807
Lead: Workspace - Workspace Holloway,Lead,51.5498628,-0.1187593
"Lead: (ATL-050) 50 Ivan Allen Junior Boulevard Northwest, Atlanta, GA, USA",Lead,33.764342,-84.389649
"Lead: (AUS-010) 11444 Menchaca Rd, Austin, TX, USA",Lead,30.1535059,-97.8336348
"Lead: (AUS-037) 1104 West Pecan Street, Pflugerville, TX 78660, USA",Lead,30.4456131,-97.6290868
"Lead: (BAL-017) 1129 Walters Ave, Baltimore, MD 21239, USA",Lead,39.3590182,-76.5963386
"Lead: (BAL-803) 4020 Frederick Avenue, Baltimore, MD 21229, USA",Lead,39.282602,-76.682954
"Lead: (CGY-011) 1000 5 Ave SW, Calgary, AB T2P 4T9, Canada",Lead,51.0491535,-114.0838337
"Lead: (CHI-014) 2771 North Karlov Avenue, Chicago, IL 60639, USA",Lead,41.9313948,-87.7293943
"Lead: (CHI-044) 1950 N Narragansett Ave, Chicago, IL 60639, USA",Lead,41.9163532,-87.7859328
"Lead: (DAL-024) 1905 West 15th Street, Plano, TX 75075, USA",Lead,33.0198486,-96.7308764
"Lead: (DAL-050) 241 Wichita St, Dallas, TX 75207, USA",Lead,32.7845889,-96.8156068
"Lead: (DAL-071) 2633 Gray Drive, Northlake, TX 76247, USA",Lead,33.0863476,-97.24975
"Lead: (DET-005) 4 East Alexandrine Street, Detroit, MI 48201, USA",Lead,42.3508261,-83.0589105
"Lead: (DET-023) 2700 E Jefferson Ave, Detroit, MI 48207, USA",Lead,42.337979,-83.021063
"Lead: (HOU-010) 2000 East Governors Circle, Houston, TX 77092, USA",Lead,29.8063428,-95.4498217
"Lead: (HOU-032) 205 W Crosstimbers St, Houston, TX, USA",Lead,29.8277225,-95.4015992
"Lead: (HOU-806) 9300 Westheimer Rd, Houston, TX 77063, USA",Lead,29.738078,-95.5272899
Lead: (Kimco) KIMCO - Arcadia Biltmore Plaza,Lead,33.5108093,-112.0153601
Lead: Plaza London Hotel,Lead,51.528786,-0.0490186
Engaged: (BAL-025) REEF - 2030 Aliceanna St,Engaged,39.2841163,-76.5876419
"Engaged: Oya Kitchens - Bingo Balls, Manchester - 333",Engaged,53.4851692,-2.2407778
"Engaged: Oya Kitchens - The Greyhound, Peckham, 459",Engaged,51.474167,-0.0685895
Enrolled: (MAN-045) Salford,Enrolled,53.4778698,-2.297029
Enrolled: Tumblebees,Enrolled,25.70292,-80.3828526
Matched: (LDN-303) Oya Kitchens - 163 Camberwell New Road,Matched,51.4786736,-0.103814
